cliente_id,nome,sobrenome,sexo,idade,email,telefone,cidade,estado,data_cadastro
804,Vanessa,Monteiro,F,66.0,vanessa.monteiro478@outlook.com,(62)95119-9576,Feira de Santana,MG,22-03-16
805,Helena,Carvalho,F,71.0,invalido,Invalido,Belo Horizonte,ES,22-10-14
806,Laura,Gomes,M,33.0,laura.gomes259@yahoo.com.br,(37)98590-3136,Feira de Santana,MG,22-07-27
808,Gabriel,Freitas,M,48.0,invalido,(55)96350-5668,Joinville,RJ,24-06-16
810,Ana,Lima,M,30.0,ana.lima846@hotmail.com,(37)91009-2085,Uberlândia,GO,22-05-16
811,Rafael,Monteiro,F,49.0,rafael.monteiro351@outlook.com,(82)99977-6416,Florianópolis,CE,24-12-01
812,Helena,Moreira,M,75.0,helena.moreira279@outlook.com,(62)91840-5920,Curitiba,RS,23-03-25
813,Beatriz,Rocha,M,75.0,beatriz.rocha518@outlook.com,(49)92329-4973,Uberlândia,PE,22-05-16
814,Pedro,Martins,M,43.0,pedro.martins32@outlook.com,(73)97493-4506,Salvador,RS,22-12-04
815,Helena,Nascimento,M,55.0,helena.nascimento85@gmail.com,(93)93488-1841,São Paulo,,24-01-22
816,Samuel,Carvalho,M,60.0,samuel.carvalho318@outlook.com,(16)91003-4149,Uberlândia,GO,22-08-09
817,Isabela,Correia,F,71.0,isabela.correia474@outlook.com,(74)94666-5648,Campinas,MG,24-08-26
818,Vinicius,Barbosa,F,37.0,vinicius.barbosa953@hotmail.com,(37)94943-8557,Belo Horizonte,PA,22-08-30
819,Eduardo,Lima,F,27.0,eduardo.lima705@outlook.com,(26)95956-4436,Cuiabá,BA,23-01-28
820,Pedro,Souza,F,71.0,pedro.souza833@yahoo.com.br,(52)98366-3177,Florianópolis,PE,23-10-07
821,Murilo,Melo,M,73.0,murilo.melo169@outlook.com,(29)91688-3299,Caxias do Sul,SC,23-02-19
822,Roberto,Souza,F,48.0,invalido,(36)94458-3421,Florianópolis,CE,24-10-31
823,Fernando,Barbosa,M,55.0,fernando.barbosa973@gmail.com,(79)98478-1729,Londrina,PE,22-05-09
824,Roberto,Rocha,M,76.0,roberto.rocha855@hotmail.com,(15)94759-5163,Salvador,SP,23-03-31
825,Eduardo,Costa,M,48.0,invalido,(74)94496-9750,Recife,RS,24-03-07
826,Diego,Pereira,M,52.0,diego.pereira82@outlook.com,Invalido,Curitiba,SC,24-05-01
827,Daniel,Ferreira,M,64.0,daniel.ferreira296@outlook.com,(20)93548-2989,São Paulo,,23-01-02
828,Eduardo,Nascimento,F,25.0,eduardo.nascimento493@outlook.com,(33)97355-4101,Recife,MS,22-06-26
829,Rafael,Lima,M,39.0,invalido,(76)97593-4479,Uberlândia,ES,25-04-15
830,Lucas,Freitas,F,32.0,lucas.freitas469@yahoo.com.br,(15)98420-4081,São Paulo,RS,23-11-25
831,Ana,Nascimento,M,73.0,ana.nascimento609@gmail.com,(81)96582-2962,Vitória,PE,23-10-12
832,Bianca,Martins,M,48.0,bianca.martins681@hotmail.com,(46)96569-7750,Rio de Janeiro,GO,23-09-24
833,Roberto,Silva,F,19.0,roberto.silva96@hotmail.com,(57)92857-2559,Curitiba,RJ,23-01-10
834,Sofia,Oliveira,M,48.0,sofia.oliveira563@outlook.com,(62)91667-6110,Feira de Santana,CE,22-04-17
835,Carlos,Melo,F,48.0,carlos.melo829@outlook.com,(82)95056-2343,Florianópolis,MS,22-08-01
836,Maria,Dias,M,31.0,maria.dias981@hotmail.com,Invalido,Campo Grande,CE,23-01-20
837,Beatriz,Souza,F,45.0,beatriz.souza541@outlook.com,(85)95713-5413,Caxias do Sul,CE,24-05-10
838,Helena,Dias,F,18.0,helena.dias765@outlook.com,(85)92965-5076,Belo Horizonte,RS,22-04-06
839,Bernardo,Gomes,F,26.0,bernardo.gomes589@gmail.com,(12)97772-2752,Florianópolis,CE,22-09-10
840,Bruno,Martins,F,42.0,bruno.martins207@hotmail.com,(95)94977-9026,Cuiabá,SC,22-01-07
842,Vinicius,Almeida,M,59.0,vinicius.almeida283@yahoo.com.br,(67)93187-1280,Caxias do Sul,MT,24-11-09
843,Gabriel,Santos,F,35.0,gabriel.santos279@outlook.com,Invalido,Fortaleza,SC,23-06-01
844,Murilo,Monteiro,M,77.0,murilo.monteiro542@gmail.com,Invalido,Recife,GO,23-02-01
846,Vinicius,Dias,F,66.0,vinicius.dias442@gmail.com,(40)97729-1718,Porto Alegre,CE,22-05-29
847,Carolina,Rocha,M,63.0,carolina.rocha100@gmail.com,(46)98370-4425,Rio de Janeiro,RJ,22-07-11
848,Helena,Araujo,M,48.0,helena.araujo706@outlook.com,(11)99020-4544,Feira de Santana,MT,25-04-08
849,Tatiane,Rodrigues,F,18.0,tatiane.rodrigues772@yahoo.com.br,(91)91349-5509,Porto Alegre,CE,22-04-03
850,Julia,Ferreira,F,30.0,julia.ferreira461@hotmail.com,Invalido,Porto Alegre,ES,23-09-06
851,Daniel,Lima,F,48.0,invalido,(24)92389-3581,Porto Alegre,BA,23-04-15
852,Rafael,Rodrigues,F,63.0,rafael.rodrigues162@hotmail.com,(67)95574-6172,Curitiba,ES,22-02-11
853,Isabela,Gomes,M,67.0,isabela.gomes119@hotmail.com,(25)98853-7465,Fortaleza,SP,24-11-26
854,Fernanda,Lima,M,33.0,fernanda.lima566@gmail.com,(53)99993-3231,Invalido,RS,22-10-14
855,Fernanda,Teixeira,M,58.0,fernanda.teixeira74@yahoo.com.br,(52)98551-3697,Curitiba,SP,22-01-24
856,Caio,Monteiro,M,48.0,caio.monteiro776@gmail.com,(23)98192-9831,Joinville,MS,22-02-22
857,Vinicius,Nascimento,F,42.0,vinicius.nascimento268@hotmail.com,(84)99847-8811,Londrina,RJ,22-11-05
858,Murilo,Almeida,M,50.0,murilo.almeida481@gmail.com,Invalido,São Paulo,BA,23-12-09
859,Marcos,Carvalho,M,64.0,marcos.carvalho577@gmail.com,(40)96269-7054,Campinas,ES,25-03-27
860,João,Araujo,M,48.0,invalido,(56)91278-9615,Uberlândia,PA,22-09-08
861,Larissa,Barbosa,M,25.0,larissa.barbosa751@outlook.com,(71)99166-5079,Campo Grande,RS,24-12-18
862,Fernando,Rodrigues,M,33.0,fernando.rodrigues410@outlook.com,(96)96038-7678,Londrina,BA,22-09-25
863,Enzo,Barbosa,F,45.0,enzo.barbosa258@gmail.com,Invalido,Salvador,BA,22-11-17
864,Murilo,Carvalho,M,66.0,murilo.carvalho808@hotmail.com,(34)95814-4140,São Paulo,SC,24-04-22
866,Isabela,Costa,M,31.0,isabela.costa844@outlook.com,(26)97467-4635,Belo Horizonte,CE,24-07-20
867,Enzo,Santos,M,48.0,enzo.santos647@hotmail.com,(39)91642-7662,Campinas,ES,24-10-31
868,Bruno,Gomes,F,24.0,invalido,Invalido,Fortaleza,RJ,25-01-30
869,Helena,Barbosa,F,48.0,helena.barbosa720@yahoo.com.br,(26)97807-1050,Vitória,MS,23-12-10
870,Pedro,Oliveira,M,37.0,pedro.oliveira655@outlook.com,(78)98820-6618,São Paulo,BA,23-02-03
871,Enzo,Pereira,M,78.0,enzo.pereira463@outlook.com,(15)95816-3130,Campo Grande,SP,24-01-22
872,Caio,Nascimento,F,33.0,caio.nascimento990@gmail.com,(65)91294-1690,Porto Alegre,,24-01-10
873,Helena,Oliveira,M,70.0,invalido,(38)95161-6579,Joinville,MT,23-01-11
874,Carlos,Dias,F,58.0,carlos.dias660@hotmail.com,(48)91660-2897,Caxias do Sul,ES,24-12-16
875,Caio,Ferreira,F,39.0,caio.ferreira935@hotmail.com,(89)93033-1874,Niterói,CE,22-02-06
876,Pedro,Barbosa,M,41.0,pedro.barbosa293@hotmail.com,(43)93713-7600,Vitória,PE,24-05-11
877,Tatiane,Gomes,F,73.0,tatiane.gomes658@yahoo.com.br,(57)97293-5066,Belo Horizonte,SP,24-10-21
878,Tatiane,Correia,M,68.0,tatiane.correia912@hotmail.com,(39)95823-3314,Feira de Santana,SP,24-04-15
879,Maria,Araujo,M,48.0,maria.araujo428@gmail.com,(82)94737-9519,Vitória,MS,24-01-11
880,Aline,Lima,M,60.0,aline.lima292@gmail.com,(26)93334-8113,Invalido,ES,22-10-29
881,Murilo,Carvalho,F,52.0,murilo.carvalho96@yahoo.com.br,(38)91244-8895,Feira de Santana,MG,23-01-25
882,Bruno,Melo,M,39.0,bruno.melo197@outlook.com,(50)99339-5454,Campinas,MG,24-09-06
883,Ana,Silva,F,60.0,invalido,(60)99255-4310,Rio de Janeiro,MS,23-11-17
885,Fernanda,Ribeiro,F,35.0,fernanda.ribeiro614@outlook.com,(28)97606-7744,Belo Horizonte,MT,22-07-08
886,Vanessa,Freitas,F,58.0,vanessa.freitas165@gmail.com,(78)99741-5305,Rio de Janeiro,GO,23-04-21
888,Ana,Gomes,F,25.0,ana.gomes526@outlook.com,(55)97160-2986,Porto Alegre,,23-09-21
889,Pedro,Freitas,F,48.0,pedro.freitas885@yahoo.com.br,Invalido,Niterói,SP,23-04-30
890,Bernardo,Rodrigues,F,71.0,bernardo.rodrigues950@hotmail.com,(76)93790-4058,Invalido,RJ,24-10-03
891,Sofia,Araujo,M,70.0,sofia.araujo953@yahoo.com.br,(73)98175-4831,Feira de Santana,MT,23-05-13
892,Renata,Pereira,F,52.0,renata.pereira347@hotmail.com,(74)99922-8023,Salvador,GO,24-09-06
893,Fernando,Dias,M,33.0,fernando.dias16@outlook.com,(95)93800-3956,Caxias do Sul,MG,22-06-26
894,Bernardo,Monteiro,F,48.0,bernardo.monteiro704@outlook.com,Invalido,Rio de Janeiro,MS,24-03-25
895,Murilo,Correia,M,48.0,murilo.correia624@outlook.com,(27)91619-6421,Campinas,RS,25-01-15
896,Enzo,Correia,F,63.0,enzo.correia306@outlook.com,(19)92376-5645,Joinville,GO,22-03-15
897,Eduardo,Oliveira,M,40.0,eduardo.oliveira412@yahoo.com.br,(95)94059-1429,Vitória,RJ,22-05-11
898,Davi,Rocha,F,49.0,davi.rocha154@yahoo.com.br,(27)96244-9456,Fortaleza,SP,24-12-25
899,Aline,Silva,M,43.0,aline.silva713@outlook.com,(60)97241-6437,Goiânia,PA,22-12-10
900,Bianca,Pereira,F,67.0,bianca.pereira187@yahoo.com.br,(89)95819-4042,Caxias do Sul,MT,25-03-25
901,Fernando,Costa,M,73.0,invalido,(72)93914-6625,Salvador,BA,23-03-30
903,Murilo,Dias,F,67.0,murilo.dias199@outlook.com,(76)92220-2854,Cuiabá,RS,24-12-04
904,Diego,Melo,M,33.0,diego.melo373@hotmail.com,(24)96353-6370,Porto Alegre,PR,23-03-16
905,Patricia,Freitas,M,72.0,patricia.freitas437@yahoo.com.br,Invalido,Vitória,CE,22-08-12
906,Caio,Oliveira,M,20.0,caio.oliveira631@gmail.com,(88)93156-8831,São Paulo,MT,24-12-14
907,Caio,Carvalho,M,43.0,caio.carvalho571@yahoo.com.br,(85)99297-7807,Goiânia,MG,22-10-11
908,Diego,Barbosa,F,39.0,diego.barbosa348@yahoo.com.br,(89)95719-3912,Campo Grande,RJ,22-06-19
909,Daniel,Nascimento,M,19.0,daniel.nascimento44@hotmail.com,(93)94802-2191,Caxias do Sul,RJ,23-10-30
910,Lucas,Ferreira,F,48.0,lucas.ferreira209@yahoo.com.br,(49)95659-9516,Campo Grande,MS,24-10-01
911,Samuel,Costa,F,45.0,samuel.costa300@yahoo.com.br,Invalido,Joinville,CE,22-12-10
912,Isabela,Ferreira,M,78.0,isabela.ferreira178@gmail.com,Invalido,Vitória,SP,23-09-17
913,Pedro,Gomes,M,48.0,pedro.gomes502@hotmail.com,(79)93704-8727,Salvador,GO,22-12-29
914,Vinicius,Dias,F,47.0,vinicius.dias273@yahoo.com.br,(15)96331-3333,Vitória,PE,24-07-17
915,Davi,Araujo,F,33.0,davi.araujo890@hotmail.com,(33)92037-8490,Porto Alegre,CE,23-03-21
916,Theo,Melo,M,79.0,theo.melo177@hotmail.com,(63)93804-2651,Feira de Santana,MS,22-06-04
917,Beatriz,Araujo,M,53.0,beatriz.araujo373@hotmail.com,(51)96047-5370,Feira de Santana,GO,24-10-06
918,Fernando,Almeida,F,33.0,fernando.almeida260@yahoo.com.br,(68)98189-1044,Uberlândia,MG,22-04-24
919,Davi,Correia,F,47.0,davi.correia220@yahoo.com.br,(82)99502-4981,Belo Horizonte,ES,22-07-21
920,Gustavo,Gomes,M,64.0,gustavo.gomes178@gmail.com,(88)98628-9497,Campo Grande,PR,23-03-08
921,Enzo,Teixeira,F,74.0,enzo.teixeira653@yahoo.com.br,(16)94309-1284,Curitiba,BA,22-06-17
922,Tatiane,Nascimento,F,25.0,tatiane.nascimento167@hotmail.com,(22)91374-3444,Fortaleza,MS,23-12-15
923,Marcos,Almeida,M,30.0,marcos.almeida844@hotmail.com,(21)94447-9189,Rio de Janeiro,BA,22-04-10
924,Enzo,Lima,M,25.0,enzo.lima947@yahoo.com.br,(25)92462-2899,Niterói,MG,22-03-27
926,Luiz,Ribeiro,F,74.0,luiz.ribeiro107@hotmail.com,(47)91372-7468,Campo Grande,SP,25-03-26
927,Mateus,Lima,M,48.0,mateus.lima843@hotmail.com,(59)92081-1020,Porto Alegre,PR,22-09-20
928,Sofia,Dias,M,48.0,sofia.dias122@hotmail.com,(52)99841-7007,Salvador,RS,22-02-25
929,Lucas,Freitas,M,67.0,lucas.freitas953@gmail.com,(40)99107-5553,Campinas,GO,22-06-24
930,Sofia,Silva,M,44.0,sofia.silva544@gmail.com,(98)91124-4634,Invalido,PA,24-01-14
931,Fernando,Dias,F,54.0,fernando.dias915@outlook.com,(55)97094-5670,Feira de Santana,SC,24-09-09
932,Mateus,Rodrigues,M,48.0,mateus.rodrigues61@gmail.com,Invalido,Feira de Santana,BA,23-07-20
935,Daniel,Pereira,F,40.0,daniel.pereira721@yahoo.com.br,(82)91089-6468,Porto Alegre,ES,23-02-15
936,Rafael,Rocha,F,77.0,invalido,(28)98782-1310,Campinas,BA,24-05-21
937,Diego,Ribeiro,M,48.0,diego.ribeiro603@yahoo.com.br,(13)95303-4865,Recife,CE,25-02-26
938,Henrique,Ribeiro,M,62.0,henrique.ribeiro684@gmail.com,(88)99222-1620,Fortaleza,GO,24-03-19
939,Aline,Dias,M,58.0,aline.dias605@yahoo.com.br,(82)95794-2672,Feira de Santana,MG,23-03-19
940,Pedro,Dias,M,48.0,pedro.dias179@outlook.com,(76)95736-2866,Vitória,,22-12-05
941,Davi,Lima,M,19.0,davi.lima840@hotmail.com,(95)91449-5251,Niterói,MT,22-06-21
942,Bernardo,Teixeira,F,66.0,bernardo.teixeira919@gmail.com,Invalido,Invalido,RJ,25-01-24
943,Larissa,Almeida,M,52.0,larissa.almeida902@outlook.com,(67)99304-7124,Goiânia,SP,22-02-22
944,João,Martins,M,48.0,invalido,(22)92376-3585,Campo Grande,MS,23-07-08
945,Helena,Monteiro,M,45.0,helena.monteiro771@yahoo.com.br,(72)91819-5376,Campinas,RJ,23-06-14
946,Marcos,Melo,F,48.0,marcos.melo922@hotmail.com,(99)94672-6460,Salvador,GO,25-04-04
947,Davi,Monteiro,F,59.0,davi.monteiro907@yahoo.com.br,(60)99958-5073,Curitiba,SC,24-07-16
948,Gabriel,Oliveira,M,48.0,gabriel.oliveira164@outlook.com,(46)99890-9957,Invalido,ES,23-03-31
950,Sofia,Moreira,M,64.0,sofia.moreira895@hotmail.com,(63)91006-6598,Uberlândia,,23-10-20
951,Carlos,Gomes,M,39.0,carlos.gomes369@outlook.com,(89)92595-8027,Florianópolis,CE,23-08-16
952,Tatiane,Martins,F,43.0,tatiane.martins496@gmail.com,(79)99955-1685,Recife,SP,24-03-31
953,Carolina,Lima,F,24.0,carolina.lima530@gmail.com,(61)97169-5342,Recife,MS,23-05-25
954,Sofia,Gomes,F,62.0,sofia.gomes519@yahoo.com.br,(52)96575-5279,Florianópolis,PA,22-10-04
955,Bernardo,Pereira,F,21.0,bernardo.pereira253@yahoo.com.br,Invalido,Niterói,PA,23-04-11
957,Laura,Lima,F,37.0,laura.lima301@yahoo.com.br,(82)98125-8067,Cuiabá,BA,23-06-21
958,Laura,Nascimento,F,45.0,laura.nascimento349@gmail.com,(51)94616-4150,Campo Grande,SP,23-05-12
959,Gustavo,Rodrigues,F,69.0,gustavo.rodrigues875@hotmail.com,(24)97496-6472,Vitória,SP,22-01-19
961,Felipe,Rodrigues,M,63.0,felipe.rodrigues996@outlook.com,(18)91100-9795,São Paulo,BA,24-09-12
962,Carolina,Lima,M,30.0,carolina.lima904@outlook.com,Invalido,Goiânia,ES,23-06-23
965,Larissa,Almeida,F,59.0,larissa.almeida150@hotmail.com,(35)93525-8331,Londrina,CE,24-10-03
966,Miguel,Freitas,F,70.0,miguel.freitas793@yahoo.com.br,(93)93725-9016,Invalido,MT,25-01-08
967,Rafael,Oliveira,M,75.0,rafael.oliveira63@gmail.com,(16)95176-6389,Invalido,ES,23-04-16
968,Bianca,Barbosa,M,71.0,invalido,(61)98217-8768,Campo Grande,BA,23-12-09
969,Camila,Rodrigues,F,34.0,camila.rodrigues438@gmail.com,(57)92080-8784,Vitória,ES,25-02-05
970,Theo,Monteiro,F,59.0,theo.monteiro611@gmail.com,(95)95185-9828,Salvador,BA,25-04-15
971,Caio,Lima,M,74.0,caio.lima323@yahoo.com.br,(46)98363-3253,Curitiba,PA,25-01-11
972,Ricardo,Teixeira,M,34.0,ricardo.teixeira852@hotmail.com,(83)92690-3473,Niterói,GO,22-03-03
973,Rafael,Melo,M,31.0,rafael.melo571@hotmail.com,(12)94032-4768,Uberlândia,SC,24-08-02
974,Paulo,Souza,F,48.0,paulo.souza561@gmail.com,(22)95731-2011,Caxias do Sul,PR,23-05-15
975,Marcos,Melo,F,50.0,marcos.melo802@hotmail.com,(86)96183-2600,Invalido,SP,24-07-25
976,Fernando,Pereira,F,18.0,fernando.pereira976@yahoo.com.br,Invalido,Feira de Santana,BA,24-05-14
977,Lucas,Silva,F,75.0,lucas.silva89@gmail.com,(47)91025-8323,Recife,MS,23-07-05
978,Patricia,Souza,F,51.0,patricia.souza779@hotmail.com,(29)97191-9753,Fortaleza,BA,24-07-29
979,Aline,Costa,M,52.0,aline.costa699@yahoo.com.br,Invalido,Uberlândia,MS,24-07-19
980,Maria,Teixeira,M,56.0,maria.teixeira136@yahoo.com.br,(91)99552-4060,Invalido,MT,22-01-12
981,Tatiane,Carvalho,M,77.0,tatiane.carvalho370@outlook.com,(73)98486-5764,Rio de Janeiro,SC,24-02-28
982,Lucas,Santos,M,52.0,lucas.santos624@yahoo.com.br,(29)98823-6476,Campo Grande,ES,23-06-26
983,Gustavo,Rodrigues,F,76.0,gustavo.rodrigues382@yahoo.com.br,Invalido,Feira de Santana,MS,22-10-17
984,Gustavo,Dias,M,48.0,gustavo.dias409@hotmail.com,(17)98526-3812,Porto Alegre,GO,22-12-30
985,Carolina,Correia,F,48.0,carolina.correia92@yahoo.com.br,(34)93636-5289,Goiânia,BA,22-05-29
986,Bianca,Moreira,M,48.0,bianca.moreira966@gmail.com,(89)93916-8599,Niterói,PR,23-01-16
988,Larissa,Teixeira,M,71.0,larissa.teixeira588@outlook.com,(93)93307-9550,Goiânia,RS,24-04-24
990,João,Lima,F,40.0,invalido,(57)98173-5194,Campo Grande,PR,22-11-07
991,Pedro,Gomes,F,48.0,pedro.gomes440@yahoo.com.br,(43)95908-9879,Campo Grande,MG,23-10-14
992,Ricardo,Ribeiro,F,80.0,ricardo.ribeiro554@gmail.com,(46)91821-7446,Joinville,RJ,24-01-16
993,Rafael,Ferreira,M,54.0,rafael.ferreira554@outlook.com,Invalido,São Paulo,RS,22-07-24
994,Carlos,Rocha,F,67.0,carlos.rocha704@gmail.com,(67)97374-1884,Uberlândia,RS,23-04-24
996,Diego,Ferreira,M,73.0,diego.ferreira356@outlook.com,(67)95628-1718,Cuiabá,RS,22-09-22
997,Carolina,Souza,F,77.0,carolina.souza936@hotmail.com,Invalido,Londrina,SC,22-01-25
998,Sofia,Santos,M,18.0,sofia.santos900@hotmail.com,(47)92055-2179,Recife,RJ,23-03-30
999,Diego,Correia,F,57.0,diego.correia769@hotmail.com,(16)96920-7355,Invalido,GO,25-03-12
1000,Ana,Ribeiro,F,19.0,invalido,(16)94958-8847,Campo Grande,CE,23-03-23
